application_number,brand_name,generic_name,company,approval_year,submission_class
NDA021961,N/A,N/A,N/A,2007,Type 3 - New Dosage Form
NDA021398,COMBIGAN,"BRIMONIDINE TARTRATE, TIMOLOL MALEATE","Allergan, Inc.",2007,Type 4 - New Combination
NDA022122,VOLTAREN ARTHRITIS PAIN,DICLOFENAC SODIUM,Haleon US Holdings LLC,2007,Type 3 - New Dosage Form
NDA022026,N/A,N/A,N/A,2007,Type 3 - New Dosage Form
BLA125166,SOLIRIS,ECULIZUMAB,Alexion Pharmaceuticals Inc.,2007,Type 1 - New Molecular Entity
NDA022114,ZINGO,LIDOCAINE HYDROCHLORIDE MONOHYDRATE,Powder Pharmaceutical Incorporated,2007,Type 3 - New Dosage Form
NDA022127,SEVELAMER CARBONATE,SEVELAMER CARBONATE,Sanofi-Aventis U.S. LLC,2007,Type 3 - New Dosage Form
NDA022071,N/A,N/A,N/A,2007,Type 3 - New Dosage Form
NDA021990,EXFORGE,AMLODIPINE BESYLATE AND VALSARTAN,Novartis Pharmaceuticals Corporation,2007,Type 4 - New Combination
NDA021977,VYVANSE,LISDEXAMFETAMINE DIMESYLATE,"Takeda Pharmaceuticals America, Inc.",2007,Type 1 - New Molecular Entity
NDA022007,FORMOTEROL FUMARATE,FORMOTEROL FUMARATE DIHYDRATE,Mylan Pharmaceuticals Inc.,2007,Type 3 - New Dosage Form
NDA021985,ALISKIREN,ALISKIREN HEMIFUMARATE,Prasco Laboratories,2007,Type 1 - New Molecular Entity
NDA021753,ADAPALENE,ADAPALENE,Mayne Pharma Commercial LLC.,2007,Type 3 - New Dosage Form
NDA021817,RECLAST,ZOLEDRONIC ACID,Sandoz Inc,2007,Type 3 - New Dosage Form
NDA022100,AZOR,AMLODIPINE BESYLATE AND OLMESARTAN MEDOXOMIL,"Cosette Pharmaceuticals, Inc.",2007,Type 4 - New Combination
NDA021519,FLUVOXAMINE MALEATE,FLUVOXAMINE MALEATE,"ANI Pharmaceuticals, Inc.",2007,Type 3 - New Dosage Form
BLA125164,MIRCERA,METHOXY POLYETHYLENE GLYCOL-EPOETIN BETA,Vifor (International) Inc.,2007,Type 1 - New Molecular Entity
NDA021234,FLECTOR,DICLOFENAC EPOLAMINE,IBSA Pharma Inc.,2007,Type 2 - New Active Ingredient
NDA022116,N/A,N/A,N/A,2007,Type 3 - New Dosage Form
NDA022065,IXEMPRA,IXABEPILONE,"R-Pharm US Operating, LLC",2007,Type 1 - New Molecular Entity
NDA022103,N/A,N/A,N/A,2007,Type 3 - New Dosage Form
NDA022106,N/A,N/A,N/A,2007,Type 1 - New Molecular Entity
NDA022021,N/A,N/A,N/A,2007,Type 3 - New Dosage Form
NDA021909,CHILDRENS ALLEGRA ALLERGY,FEXOFENADINE HYDROCHLORIDE,"Chattem, Inc.",2007,Type 3 - New Dosage Form
NDA022000,LIALDA,MESALAMINE,"Takeda Pharmaceuticals America, Inc.",2007,Type 3 - New Dosage Form
NDA021829,NEUPRO,ROTIGOTINE,"UCB, Inc.",2007,Type 1 - New Molecular Entity
NDA022070,TRETINOIN,TRETINOIN,Obagi Cosmeceuticals LLC,2007,Type 3 - New Dosage Form
NDA021742,BYSTOLIC,NEBIVOLOL HYDROCHLORIDE,"Allergan, Inc.",2007,Type 1 - New Molecular Entity
NDA022145,ISENTRESS,RALTEGRAVIR,Merck Sharp & Dohme LLC,2007,Type 1 - New Molecular Entity
NDA022181,KUVAN,SAPROPTERIN DIHYDROCHLORIDE,BioMarin Pharmaceutical Inc.,2007,Type 1 - New Molecular Entity
NDA022076,HYDROCORTISONE BUTYRATE,HYDROCORTISONE BUTYRATE,Oceanside Pharmaceuticals,2007,Type 3 - New Dosage Form
NDA022081,LETAIRIS,AMBRISENTAN,"Gilead Sciences, Inc.",2007,Type 1 - New Molecular Entity
NDA022119,AMMONIA N 13,NH3N13,THE FEINSTEIN INSTITUTES FOR MEDICAL RESEARCH,2007,Type 1 - New Molecular Entity
NDA021738,N/A,N/A,N/A,2007,Type 3 - New Dosage Form
NDA022023,EMEND,FOSAPREPITANT DIMEGLUMINE,Merck Sharp & Dohme LLC,2008,Type 1 - New Molecular Entity
NDA022386,N/A,N/A,N/A,2008,Type 4 - New Combination
NDA022301,MESALAMINE,MESALAMINE,"Teva Pharmaceuticals USA, Inc.",2008,Type 3 - New Dosage Form
NDA021992,PRISTIQ EXTENDED-RELEASE,DESVENLAFAXINE SUCCINATE,"Wyeth Pharmaceuticals LLC, a subsidiary of Pfizer Inc.",2008,Type 1 - New Molecular Entity
NDA022101,NEXIUM,ESOMEPRAZOLE MAGNESIUM,AstraZeneca Pharmaceuticals LP,2008,Type 3 - New Dosage Form
NDA022187,ETRAVIRINE,ETRAVIRINE,Patriot Pharmaceuticals,2008,Type 1 - New Molecular Entity
NDA021711,N/A,N/A,N/A,2008,Type 1 - New Molecular Entity
NDA022206,N/A,N/A,N/A,2008,Type 1 - New Molecular Entity
NDA022292,N/A,N/A,N/A,2008,Type 3 - New Dosage Form
NDA022156,CLEVIPREX,CLEVIDIPINE,Fresenius Kabi Austria GmbH,2008,Type 1 - New Molecular Entity
BLA125268,NPLATE,ROMIPLOSTIM,"Amgen, Inc",2008,Type 1 - New Molecular Entity
NDA021894,XENAZINE,TETRABENAZINE,Lundbeck Pharmaceuticals LLC,2008,Type 1 - New Molecular Entity
NDA022107,N/A,N/A,N/A,2008,Type 4 - New Combination
NDA022325,NEXTERONE,AMIODARONE HYDROCHLORIDE,Baxter Healthcare Company,2008,Type 3 - New Dosage Form
NDA021964,RELISTOR,METHYLNALTREXONE BROMIDE,"Salix Pharmaceuticals, Inc.",2008,Type 1 - New Molecular Entity
NDA022008,N/A,N/A,N/A,2008,Type 3 - New Dosage Form
NDA022201,FIRMAGON,DEGARELIX,Ferring Pharmaceuticals Inc.,2008,Type 1 - New Molecular Entity
NDA021911,BANZEL,RUFINAMIDE,Eisai Inc.,2008,Type 1 - New Molecular Entity
NDA022193,N/A,N/A,N/A,2008,Type 3 - New Dosage Form
NDA022108,APLENZIN,BUPROPION HYDROBROMIDE,"Bausch Health US, LLC",2008,Type 2 - New Active Ingredient
NDA022185,TACLONEX,CALCIPOTRIENE AND BETAMETHASONE DIPROPIONATE,LEO Pharma Inc.,2008,Type 3 - New Dosage Form
NDA022244,N/A,N/A,N/A,2008,Type 1 - New Molecular Entity
NDA022212,DIFLUPREDNATE OPHTHALMIC,DIFLUPREDNATE OPHTHALMIC,Sandoz Inc,2008,Type 1 - New Molecular Entity
NDA022224,FENOFIBRIC ACID,FENOFIBRIC ACID,Amneal Pharmaceuticals of New York LLC,2008,Type 2 - New Active Ingredient
NDA021926,TREXIMET,SUMATRIPTAN SUCCINATE AND NAPROXEN SODIUM,Currax Pharmaceuticals LLC,2008,Type 4 - New Combination
NDA050813,N/A,N/A,N/A,2008,Type 3 - New Dosage Form
NDA022320,EPIDUO,ADAPALENE AND BENZOYL PEROXIDE,"Galderma Laboratories, L.P.",2008,Type 4 - New Combination
NDA050817,CEFEPIME,CEFEPIME,Baxter Healthcare Company,2008,Type 3 - New Dosage Form
NDA022291,PROMACTA,ELTROMBOPAG OLAMINE,Novartis Pharmaceuticals Corporation,2008,Type 1 - New Molecular Entity
NDA022104,VENLAFAXINE HYDROCHLORIDE,VENLAFAXINE HYDROCHLORIDE,"Trigen Laboratories, LLC",2008,Type 3 - New Dosage Form
NDA022304,TAPENTADOL,TAPENTADOL HYDROCHLORIDE,Hikma Pharmaceuticals USA Inc.,2008,Type 1 - New Molecular Entity
NDA022186,AK-FLUOR,FLUORESCEIN,"Long Grove Pharmaceuticals, LLC",2008,Type 3 - New Dosage Form
NDA022262,CAMRESE LO,LEVONORGESTREL/ETHINYL ESTRADIOL AND ETHINYL ESTRADIOL,"Teva Pharmaceuticals USA, Inc.",2008,Type 3 - New Dosage Form
NDA021952,CLARITIN LIQUI-GELS,LORATADINE,Bayer HealthCare LLC.,2008,Type 3 - New Dosage Form
NDA022196,N/A,N/A,N/A,2008,Type 3 - New Dosage Form
NDA022290,ADREVIEW,IOBENGUANE I-123,Medi-Physics Inc.,2008,Type 1 - New Molecular Entity
NDA021658,ALVESCO,CICLESONIDE,"Covis Pharma US, Inc",2008,Type 3 - New Dosage Form
BLA021810,N/A,N/A,N/A,2008,Type 3 - New Dosage Form
NDA022220,N/A,N/A,N/A,2008,Type 3 - New Dosage Form
BLA125160,CIMZIA,CERTOLIZUMAB PEGOL,"UCB, Inc.",2008,Type 1 - New Molecular Entity
NDA022157,N/A,N/A,N/A,2008,Type 3 - New Dosage Form
NDA022311,MOZOBIL,PLERIXAFOR,Sanofi-Aventis U.S. LLC,2008,Type 1 - New Molecular Entity
NDA021861,N/A,N/A,N/A,2008,Type 3 - New Dosage Form
NDA021775,N/A,N/A,N/A,2008,Type 1 - New Molecular Entity
BLA125249,ARCALYST,RILONACEPT,"Kiniksa Pharmaceuticals (UK), Ltd.",2008,Type 1 - New Molecular Entity
NDA022233,N/A,N/A,N/A,2008,Type 3 - New Dosage Form
NDA022159,ORAVERSE,PHENTOLAMINE MESYLATE,"Septodont, Inc.",2008,Type 3 - New Dosage Form
NDA022161,LEXISCAN,REGADENOSON,"Astellas Pharma US, Inc.",2008,Type 1 - New Molecular Entity
NDA021788,N/A,N/A,N/A,2008,Type 3 - New Dosage Form
NDA022254,VIMPAT,LACOSAMIDE,"UCB, Inc.",2008,Type 3 - New Dosage Form
NDA021830,N/A,N/A,N/A,2008,Type 3 - New Dosage Form
NDA022249,TREANDA,BENDAMUSTINE HYDROCHLORIDE,"Cephalon, LLC",2008,Type 1 - New Molecular Entity
NDA022067,N/A,N/A,N/A,2008,Type 3 - New Dosage Form
NDA022285,KEPPRA XR,LEVETIRACETAM,"UCB, Inc.",2008,Type 3 - New Dosage Form
NDA022198,SANCUSO,GRANISETRON,Cumberland Pharmaceuticals Inc.,2008,Type 2 - New Active Ingredient
NDA022090,EOVIST,GADOXETATE DISODIUM,Bayer HealthCare Pharmaceuticals Inc.,2008,Type 1 - New Molecular Entity
NDA022152,N/A,N/A,N/A,2008,Type 3 - New Dosage Form
NDA022253,VIMPAT,LACOSAMIDE,"UCB, Inc.",2008,Type 1 - New Molecular Entity
NDA022117,SAPHRIS,ASENAPINE MALEATE,"Allergan, Inc.",2009,Type 1 - New Molecular Entity
NDA022257,VALCYTE,VALGANCICLOVIR HYDROCHLORIDE,"H2-Pharma, LLC",2009,Type 3 - New Dosage Form
NDA022331,N/A,N/A,N/A,2009,Type 3 - New Dosage Form
NDA022500,CLONIDINE,CLONIDINE,"TruPharma, LLC",2009,Type 3 - New Dosage Form
NDA022277,TEMODAR,TEMOZOLOMIDE,Merck Sharp & Dohme LLC,2009,Type 3 - New Dosage Form
NDA022110,VIBATIV,TELAVANCIN HYDROCHLORIDE,Cumberland Pharmaceuticals Inc.,2009,Type 1 - New Molecular Entity
NDA022499,N/A,N/A,N/A,2009,Type 3 - New Dosage Form
NDA022287,DEXILANT,DEXLANSOPRAZOLE,"Takeda Pharmaceuticals America, Inc.",2009,Type 2 - New Active Ingredient
NDA022288,BEPOTASTINE BESILATE,BEPOTASTINE BESILATE,Bausch & Lomb Americas Inc.,2009,Type 1 - New Molecular Entity
NDA022268,COARTEM,ARTEMETHER AND LUMEFANTRINE,Novartis Pharmaceuticals Corporation,2009,Type 1 - New Molecular Entity
NDA022202,ZIPSOR,DICLOFENAC POTASSIUM,"Assertio Therapeutics, Inc.",2009,Type 3 - New Dosage Form
NDA022315,OZURDEX,DEXAMETHASONE,"Allergan, Inc.",2009,Type 3 - New Dosage Form
NDA022204,N/A,N/A,N/A,2009,Type 3 - New Dosage Form
NDA022393,ISTODAX,ROMIDEPSIN,Celgene Corporation,2009,Type 1 - New Molecular Entity
NDA022154,N/A,N/A,N/A,2009,Type 3 - New Dosage Form
NDA022306,SOTALOL HYDROCHLORIDE,SOTALOL HYDROCHLORIDE,"ALTATHERA Pharmaceuticals, LLC",2009,Type 3 - New Dosage Form
BLA125277,KALBITOR,ECALLANTIDE,"Takeda Pharmaceuticals America, Inc.",2009,Type 1 - New Molecular Entity
NDA022264,INVEGA SUSTENNA,PALIPERIDONE PALMITATE,"Janssen Pharmaceuticals, Inc.",2009,Type 3 - New Dosage Form
NDA022307,EFFIENT,PRASUGREL HYDROCHLORIDE,"Cosette Pharmaceuticals, Inc.",2009,Type 1 - New Molecular Entity
NDA050818,TOBRADEX ST,TOBRAMYCIN / DEXAMETHASONE,"Harrow Eye, LLC",2009,Type 3 - New Dosage Form
NDA022217,N/A,N/A,N/A,2009,Type 4 - New Combination
NDA022024,N/A,N/A,N/A,2009,Type 3 - New Dosage Form
NDA022275,SAMSCA,TOLVAPTAN,"Otsuka America Pharmaceutical, Inc.",2009,Type 1 - New Molecular Entity
NDA022363,LIVALO,PITAVASTATIN CALCIUM,"Kowa Pharmaceuticals America, Inc.",2009,Type 1 - New Molecular Entity
NDA022165,DICLOFENAC POTASSIUM,DICLOFENAC POTASSIUM,"Leading Pharma, LLC",2009,Type 3 - New Dosage Form
NDA022334,AFINITOR,EVEROLIMUS,Novartis Pharmaceuticals Corporation,2009,Type 1 - New Molecular Entity
NDA020427,SABRIL,VIGABATRIN,Lundbeck Pharmaceuticals LLC,2009,Type 1 - New Molecular Entity
NDA020866,CYCLOSET,BROMOCRIPTINE MESYLATE,Avvisto Therapeutics LLC,2009,Type 3 - New Dosage Form
NDA021918,N/A,N/A,N/A,2009,Type 3 - New Dosage Form
NDA022180,FERAHEME,FERUMOXYTOL,"AMAG Pharmaceuticals, Inc",2009,Type 2 - New Active Ingredient
NDA022321,N/A,N/A,N/A,2009,Type 4 - New Combination
NDA022266,N/A,N/A,N/A,2009,Type 3 - New Dosage Form
NDA022465,VOTRIENT,PAZOPANIB HYDROCHLORIDE,Novartis Pharmaceuticals Corporation,2009,Type 1 - New Molecular Entity
BLA125261,USTEKINUMAB,USTEKINUMAB,"Janssen Biotech, Inc.",2009,Type 1 - New Molecular Entity
NDA022251,LAMICTAL ODT,LAMOTRIGINE,GlaxoSmithKline LLC,2009,Type 3 - New Dosage Form
NDA022308,BESIVANCE,BESIFLOXACIN,Bausch & Lomb Americas Inc.,2009,Type 1 - New Molecular Entity
NDA022314,EXFORGE HCT,AMLODIPINE VALSARTAN AND HYDROCHLOROTHIAZIDE,Novartis Pharmaceuticals Corporation,2009,Type 4 - New Combination
BLA125274,DYSPORT,BOTULINUM TOXIN TYPE A,"Galderma Laboratories, L.P.",2009,Type 1 - New Molecular Entity
NDA022173,ZYPREXA RELPREVV,OLANZAPINE PAMOATE,H2-Pharma LLC,2009,Type 3 - New Dosage Form
NDA022470,N/A,N/A,N/A,2009,Type 3 - New Dosage Form
NDA022115,LAMICTAL XR,LAMOTRIGINE,GlaxoSmithKline LLC,2009,Type 3 - New Dosage Form
NDA022246,N/A,N/A,N/A,2009,Type 3 - New Dosage Form
NDA022318,SEVELAMER CARBONATE,SEVELAMER CARBONATE,Sanofi-Aventis U.S. LLC,2009,Type 3 - New Dosage Form
NDA022350,N/A,N/A,N/A,2009,Type 1 - New Molecular Entity
NDA020947,N/A,N/A,N/A,2009,Type 3 - New Dosage Form
NDA022256,SAVELLA,MILNACIPRAN HYDROCHLORIDE,"Allergan, Inc.",2009,Type 1 - New Molecular Entity
NDA022192,FANAPT,ILOPERIDONE,Vanda Pharmaceuticals Inc.,2009,Type 1 - New Molecular Entity
NDA022395,QUTENZA,CAPSAICIN,Averitas Pharma Inc,2009,Type 1 - New Molecular Entity
NDA022468,FOLOTYN,PRALATREXATE,Acrotech Biopharma Inc,2009,Type 1 - New Molecular Entity
NDA022087,VECTICAL,CALCITRIOL,"Galderma Laboratories, L.P.",2009,Type 3 - New Dosage Form
NDA022473,REVATIO,SILDENAFIL CITRATE,Viatris Specialty LLC,2009,Type 3 - New Dosage Form
NDA022239,N/A,N/A,N/A,2009,Type 3 - New Dosage Form
NDA022401,N/A,N/A,N/A,2009,Type 4 - New Combination
NDA021997,EDLUAR,ZOLPIDEM TARTRATE,Viatris Specialty LLC,2009,Type 3 - New Dosage Form
NDA022211,ZIRGAN,GANCICLOVIR,Bausch & Lomb Incorporated,2009,Type 3 - New Dosage Form
NDA021998,PLAN B ONE-STEP,LEVONORGESTREL,Foundation Consumer Healthcare LLC,2009,Type 3 - New Dosage Form
NDA021856,ULORIC,FEBUXOSTAT,"Takeda Pharmaceuticals America, Inc.",2009,Type 1 - New Molecular Entity
NDA022362,WELCHOL,COLESEVELAM HYDROCHLORIDE,"Cosette Pharmaceuticals, Inc.",2009,Type 3 - New Dosage Form
NDA022129,N/A,N/A,N/A,2009,Type 1 - New Molecular Entity
NDA022006,SABRIL,VIGABATRIN,Lundbeck Pharmaceuticals LLC,2009,Type 3 - New Dosage Form
BLA125289,SIMPONI,GOLIMUMAB,"Janssen Biotech, Inc.",2009,Type 1 - New Molecular Entity
NDA022382,SPRIX,KETOROLAC TROMETHAMINE,Zyla Life Sciences US LLC,2010,Type 3 - New Dosage Form
NDA022410,SUBOXONE,"BUPRENORPHINE HYDROCHLORIDE, NALOXONE HYDROCHLORIDE",INDIVIOR INC.,2010,Type 4 - New Combination
NDA022488,PREGABALIN,PREGABALIN,Mylan Pharmaceuticals Inc.,2010,Type 3 - New Dosage Form
NDA022518,DULERA,MOMETASONE FUROATE AND FORMOTEROL FUMARATE DIHYDRATE,Organon LLC,2010,Type 4 - New Combination
NDA021879,NUEDEXTA,DEXTROMETHORPHAN HYDROBROMIDE AND QUINIDINE SULFATE,"Otsuka America Pharmaceutical, Inc",2010,Type 4 - New Combination
NDA201023,JEVTANA,CABAZITAXEL,Sanofi-Aventis U.S. LLC,2010,Type 1 - New Molecular Entity
NDA022502,N/A,N/A,N/A,2010,Type 3 - New Dosage Form
NDA200890,PILOCARPINE HYDROCHLORIDE,PILOCARPINE HYDROCHLORIDE,Sandoz Inc,2010,Type 3 - New Dosage Form
NDA200603,LATUDA,LURASIDONE HYDROCHLORIDE,"Sumitomo Pharma America, Inc.",2010,Type 1 - New Molecular Entity
NDA201532,HALAVEN,ERIBULIN MESYLATE,BSP Pharmaceuticals SpA,2010,Type 1 - New Molecular Entity
NDA022555,CYSVIEW,HEXAMINOLEVULINATE HYDROCHLORIDE,Photocure Inc.,2010,Type 3 - New Dosage Form
NDA022545,N/A,N/A,N/A,2010,Type 4 - New Combination
NDA022560,ATELVIA,RISEDRONATE SODIUM,"Allergan, Inc.",2010,Type 3 - New Dosage Form
NDA022255,VIMPAT,LACOSAMIDE,"UCB, Inc.",2010,Type 3 - New Dosage Form
NDA022525,N/A,N/A,N/A,2010,Type 3 - New Dosage Form
NDA200175,TRIBENZOR,OLMESARTAN MEDOXOMIL / AMLODIPINE BESYLATE / HYDROCHLOROTHIAZIDE,"Cosette Pharmaceuticals, Inc.",2010,Type 4 - New Combination
NDA200327,TEFLARO,CEFTAROLINE FOSAMIL,"Allergan, Inc.",2010,Type 1 - New Molecular Entity
NDA022562,CARBAGLU,CARGLUMIC ACID,Recordati Rare Diseases,2010,Type 1 - New Molecular Entity
NDA022568,ARICEPT,DONEPEZIL HYDROCHLORIDE,Eisai Inc.,2010,Type 3 - New Dosage Form
NDA022368,ARIDOL BRONCHIAL CHALLENGE TEST KIT,MANNITOL,"Methapharm, Inc.",2010,Type 3 - New Dosage Form
NDA021306,BUTRANS,BUPRENORPHINE,Knoa Pharma LLC,2010,Type 3 - New Dosage Form
NDA022571,CUVPOSA,GLYCOPYRROLATE,"Merz Pharmaceuticals, LLC",2010,Type 3 - New Dosage Form
NDA022504,N/A,N/A,N/A,2010,Type 3 - New Dosage Form
NDA021201,ASCLERA,POLIDOCANOL,"Methapharm, Inc",2010,Type 1 - New Molecular Entity
NDA022134,LASTACAFT,ALCAFTADINE,"Allergan, Inc.",2010,Type 1 - New Molecular Entity
NDA022404,ORAVIG,MICONAZOLE,"Galt Pharmaceuticals, LLC",2010,Type 3 - New Dosage Form
NDA050814,CAYSTON,AZTREONAM,"Gilead Sciences, Inc.",2010,Type 3 - New Dosage Form
NDA022377,N/A,N/A,N/A,2010,Type 3 - New Dosage Form
NDA200045,N/A,N/A,N/A,2010,Type 4 - New Combination
NDA022532,DROSPIRENONE/ETHINYL ESTRADIOL/LEVOMEFOLATE CALCIUM AND LEVOMEFOLATE CALCIUM,DROSPIRENONE/ETHINYL ESTRADIOL/LEVOMEFOLATE CALCIUM AND LEVOMEFOLATE CALCIUM,Sandoz Inc,2010,Type 4 - New Combination
NDA022578,ZYRTEC ALLERGY,CETIRIZINE HYDROCHLORIDE,Kenvue Brands LLC,2010,Type 3 - New Dosage Form
NDA022512,PRADAXA,DABIGATRAN ETEXILATE MESYLATE,Boehringer Ingelheim Pharmaceuticals Inc.,2010,Type 1 - New Molecular Entity
NDA021463,N/A,N/A,N/A,2010,Type 3 - New Dosage Form
NDA022474,ELLA,ULIPRISTAL ACETATE,"HRA PHARMA AMERICA, INC.",2010,Type 1 - New Molecular Entity
NDA022417,NORVIR,RITONAVIR,AbbVie Inc.,2010,Type 3 - New Dosage Form
BLA125291,LUMIZYME,ALGLUCOSIDASE ALFA,Genzyme Corporation,2010,Type 1 - New Molecular Entity
NDA021217,N/A,N/A,N/A,2010,Type 3 - New Dosage Form
NDA022252,NATAZIA,ESTRADIOL VALERATE AND ESTRADIOL VALERATE/DIENOGEST,Bayer HealthCare Pharmaceuticals Inc.,2010,Type 1 - New Molecular Entity and Type 4 - New Combination
NDA200678,N/A,N/A,N/A,2010,Type 4 - New Combination
NDA022565,ADVIL SINUS CONGESTION AND PAIN,"IBUPROFEN, PHENYLEPHRINE HYDROCHLORIDE",Haleon US Holdings LLC,2010,Type 4 - New Combination
NDA022509,N/A,N/A,N/A,2010,Type 3 - New Dosage Form
NDA022341,LIRAGLUTIDE,LIRAGLUTIDE,"Teva Pharmaceuticals USA, Inc.",2010,Type 1 - New Molecular Entity
NDA022524,N/A,N/A,N/A,2010,Type 3 - New Dosage Form
NDA022527,GILENYA,FINGOLIMOD HCL,Novartis Pharmaceuticals Corporation,2010,Type 1 - New Molecular Entity
BLA125276,ACTEMRA,TOCILIZUMAB,"Genentech, Inc.",2010,Type 1 - New Molecular Entity
NDA022411,N/A,N/A,N/A,2010,Type 3 - New Dosage Form
NDA022250,AMPYRA,DALFAMPRIDINE,"Merz Pharmaceuticals, LLC",2010,Type 1 - New Molecular Entity
BLA022505,EGRIFTA WR,TESAMORELIN,Theratechnologies Inc.,2010,Type 1 - New Molecular Entity
NDA022372,SUPREP BOWEL PREP,"SODIUM SULFATE, POTASSIUM SULFATE, MAGNESIUM SULFATE","Azurity Pharmaceuticals, Inc.",2010,Type 4 - New Combination
BLA125293,KRYSTEXXA,PEGLOTICASE,"Horizon Therapeutics USA, Inc.",2010,Type 1 - New Molecular Entity
NDA022501,LO LOESTRIN FE,"NORETHINDRONE ACETATE AND ETHINYL ESTRADIOL, ETHINYL ESTRADIOL AND FERROUS FUMARATE","Allergan, Inc.",2010,Type 3 - New Dosage Form
BLA022575,VPRIV,VELAGLUCERASE ALFA,"Takeda Pharmaceuticals America, Inc.",2010,Type 1 - New Molecular Entity
NDA022511,N/A,N/A,N/A,2010,Type 4 - New Combination
NDA200179,N/A,N/A,N/A,2010,Type 3 - New Dosage Form
NDA022466,ORABLOC,ARTICAINE HYDROCHLORIDE AND EPINEPHRINE BITARTRATE,Pierrel S.p.A.,2010,Type 4 - New Combination
NDA022522,DALIRESP,ROFLUMILAST,AstraZeneca Pharmaceuticals LP,2011,Type 1 - New Molecular Entity
BLA125288,NULOJIX,BELATACEPT,"E.R. Squibb & Sons, L.L.C.",2011,Type 1 - New Molecular Entity
NDA022497,BUPROPION HCL ER (XL),BUPROPION HCL ER,Lifestar Pharma LLC,2011,Type 3 - New Dosage Form
NDA021359,RECTIV,NITROGLYCERIN,"Allergan, Inc.",2011,Type 3 - New Dosage Form
NDA201152,N/A,N/A,N/A,2011,Type 3 - New Dosage Form
NDA022408,NATROBA,SPINOSAD,Cipher Pharmaceuticals Inc.,2011,Type 1 - New Molecular Entity
NDA022309,TESTOSTERONE,TESTOSTERONE,Prasco Laboratories,2011,Type 3 - New Dosage Form
NDA022406,XARELTO,RIVAROXABAN,"Janssen Pharmaceuticals, Inc.",2011,Type 1 - New Molecular Entity
NDA022581,N/A,N/A,N/A,2011,Type 3 - New Dosage Form
NDA022405,CAPRELSA,VANDETANIB,Genzyme Corporation,2011,Type 1 - New Molecular Entity
NDA202343,N/A,N/A,N/A,2011,Type 4 - New Combination
NDA022519,N/A,N/A,N/A,2011,Type 4 - New Combination
NDA203045,ISENTRESS,RALTEGRAVIR,Merck Sharp & Dohme LLC,2011,Type 3 - New Dosage Form
NDA022345,N/A,N/A,N/A,2011,Type 1 - New Molecular Entity
NDA202067,ONFI,CLOBAZAM,Lundbeck Pharmaceuticals LLC,2011,Type 1 - New Molecular Entity
NDA202123,COMPLERA,"EMTRICITABINE, RILPIVIRINE HYDROCHLORIDE, AND TENOFOVIR DISOPROXIL FUMARATE","Gilead Sciences, Inc.",2011,Type 4 - New Combination
NDA022496,EXPAREL,BUPIVACAINE,"Pacira Pharmaceuticals, Inc.",2011,Type 3 - New Dosage Form
NDA021747,COMBIVENT RESPIMAT,IPRATROPIUM BROMIDE AND ALBUTEROL,"Boehringer Ingelheim Pharmaceuticals, Inc.",2011,Type 3 - New Dosage Form
NDA021825,FERRIPROX,DEFERIPRONE,"Chiesi USA, Inc.",2011,Type 1 - New Molecular Entity
NDA022510,N/A,N/A,N/A,2011,Type 3 - New Dosage Form
NDA202192,JAKAFI,RUXOLITINIB,Incyte Corporation,2011,Type 1 - New Molecular Entity
NDA202022,EDURANT,RILPIVIRINE HYDROCHLORIDE,"Janssen Products, LP",2011,Type 1 - New Molecular Entity
NDA201280,TRADJENTA,LINAGLIPTIN,"Boehringer Ingelheim Pharmaceuticals, Inc.",2011,Type 1 - New Molecular Entity
NDA202331,EDARBYCLOR,AZILSARTAN KAMEDOXOMIL AND CHLORTHALIDONE,"Azurity Pharmaceuticals, Inc. (formerly Arbor Pharmaceuticals)",2011,Type 4 - New Combination
NDA200533,TAPENTADOL,TAPENTADOL HYDROCHLORIDE,Hikma Pharmaceuticals USA Inc.,2011,Type 3 - New Dosage Form
NDA050824,N/A,N/A,N/A,2011,Type 3 - New Dosage Form
NDA202429,ZELBORAF,VEMURAFENIB,"Genentech, Inc.",2011,Type 1 - New Molecular Entity
NDA201367,BANZEL,RUFINAMIDE,Eisai Inc.,2011,Type 3 - New Dosage Form
NDA202570,XALKORI,CRIZOTINIB,Pfizer Laboratories Div Pfizer Inc,2011,Type 1 - New Molecular Entity
NDA201917,N/A,N/A,N/A,2011,Type 1 - New Molecular Entity and Type 4 - New Combination
NDA202895,PREZISTA,DARUNAVIR,Janssen Products LP,2011,Type 3 - New Dosage Form
NDA022383,N/A,N/A,N/A,2011,Type 1 - New Molecular Entity
NDA202133,N/A,N/A,N/A,2011,Type 3 - New Dosage Form
NDA022150,FIRAZYR,ICATIBANT ACETATE,"Takeda Pharmaceuticals America, Inc.",2011,Type 1 - New Molecular Entity
NDA022567,VIIBRYD,VILAZODONE HYDROCHLORIDE,"Allergan, Inc.",2011,Type 1 - New Molecular Entity
NDA022569,N/A,N/A,N/A,2011,Type 3 - New Dosage Form
NDA022544,GRALISE,GABAPENTIN,Almatica Pharma LLC,2011,Type 3 - New Dosage Form
NDA202543,LEVETIRACETAM,LEVETIRACETAM,"WG Critical Care, LLC",2011,Type 3 - New Dosage Form
NDA201699,DIFICID,FIDAXOMICIN,Merck Sharp & Dohme LLC,2011,Type 1 - New Molecular Entity
